id,original_id,target
11585,32405,3
11586,32407,3
11587,3241,1
11588,32410,3
11589,32411,0
11590,32412,0
11591,32413,0
11592,32414,0
11593,32417,0
11594,32419,3
11595,3242,1
11596,32420,3
11597,32421,0
11598,32422,0
11599,32424,0
11600,32425,0
11601,32426,3
11602,32429,3
11603,32431,3
11604,32432,0
11605,32434,0
11606,32435,0
11607,32436,0
11608,32437,3
11609,32438,0
11610,32439,0
11611,32440,0
11612,32441,0
11613,32444,3
11614,32445,3
11615,32446,3
11616,32447,3
11617,32448,3
11618,3245,1
11619,32450,0
11620,32451,0
11621,32452,3
11622,32454,0
11623,32455,0
11624,32456,3
11625,32457,3
11626,32458,0
11627,32459,0
11628,3246,1
11629,32460,0
11630,32461,0
11631,32462,0
11632,32464,0
11633,32466,0
11634,32467,0
11635,32468,0
11636,3247,1
11637,32477,0
11638,32479,3
11639,3248,1
11640,32480,0
11641,32485,3
11642,32487,3
11643,3249,1
11644,32490,0
11645,32492,0
11646,32494,1
11647,32495,1
11648,32496,1
11649,32497,1
11650,32498,1
11651,32499,0
11652,3250,1
11653,32501,0
11654,32503,0
11655,32504,0
11656,32505,0
11657,32509,1
11658,32510,1
11659,32511,1
11660,32512,1
11661,32518,1
11662,32519,1
11663,3253,1
11664,3254,1
11665,32552,1
11666,32553,1
11667,32554,1
11668,32555,1
11669,32556,1
11670,32557,1
11671,32558,1
11672,32559,3
11673,3256,1
11674,32561,3
11675,32562,3
11676,32563,3
11677,32564,3
11678,32565,0
11679,32566,0
11680,32567,3
11681,32568,0
11682,32569,0
11683,3257,1
11684,32570,0
11685,32571,0
11686,32573,0
11687,32574,0
11688,32575,0
11689,32578,0
11690,3258,1
11691,32580,0
11692,32583,0
11693,32584,0
11694,32586,3
11695,32588,3
11696,32589,3
11697,3259,1
11698,32590,3
11699,32593,0
11700,32594,0
11701,32595,0
11702,32597,0
11703,32598,0
11704,32599,0
11705,3260,0
11706,32600,0
11707,3261,0
11708,32618,0
11709,32619,0
11710,3262,0
11711,32620,3
11712,32622,0
11713,32623,0
11714,32624,0
11715,32625,0
11716,32626,0
11717,32627,0
11718,32628,0
11719,32629,0
11720,32630,0
11721,32631,0
11722,32632,3
11723,32633,3
11724,32634,3
11725,32635,3
11726,32637,3
11727,32638,0
11728,32639,0
11729,3264,0
11730,32643,0
11731,32644,3
11732,32645,3
11733,32646,0
11734,32647,0
11735,32648,3
11736,32649,3
11737,3265,0
11738,32651,0
11739,32652,0
11740,32653,0
11741,32654,0
11742,32655,3
11743,32656,0
11744,3266,0
11745,3267,0
11746,3268,0
11747,32685,2
11748,3269,0
11749,3270,0
11750,3271,0
11751,3272,0
11752,32722,2
11753,32723,2
11754,32724,2
11755,32727,1
11756,32728,1
11757,32729,1
11758,3273,0
11759,32730,1
11760,32736,1
11761,32737,1
11762,32738,1
11763,3274,0
11764,32740,1
11765,32741,1
11766,32742,1
11767,32743,1
11768,32744,1
11769,32746,1
11770,32751,1
11771,32757,1
11772,32759,0
11773,3276,0
11774,32762,0
11775,32763,0
11776,32767,0
11777,32768,0
11778,32769,0
11779,3277,0
11780,32771,0
11781,32774,0
11782,3278,0
11783,32780,0
11784,3279,0
11785,3280,0
11786,32806,1
11787,32807,1
11788,32808,1
11789,32809,1
11790,3281,0
11791,32810,1
11792,32811,1
11793,32812,1
11794,32813,1
11795,3282,0
11796,32824,1
11797,32826,1
11798,32828,1
11799,3283,0
11800,32830,1
11801,32831,1
11802,32832,1
11803,32833,1
11804,32834,1
11805,32835,1
11806,32836,1
11807,32837,1
11808,32839,1
11809,32840,1
11810,32841,1
11811,32843,1
11812,32844,1
11813,32845,1
11814,32846,1
11815,32847,1
11816,32848,1
11817,3285,0
11818,32850,1
11819,32851,1
11820,32852,1
11821,32853,1
11822,32855,1
11823,32856,1
11824,32857,1
11825,32858,1
11826,32859,1
11827,3286,0
11828,32860,2
11829,32861,2
11830,32864,2
11831,32865,2
11832,32866,2
11833,32868,2
11834,32869,2
11835,3287,0
11836,32878,0
11837,32886,0
11838,3289,0
11839,3290,0
11840,32901,3
11841,3291,0
11842,32912,0
11843,32913,0
11844,32914,0
11845,32918,0
11846,32919,0
11847,3292,0
11848,32922,0
11849,32923,0
11850,32924,0
11851,32925,0
11852,32926,0
11853,3293,1
11854,32930,0
11855,32938,1
11856,32939,1
11857,3294,1
11858,32941,1
11859,32943,1
11860,32944,1
11861,32946,1
11862,32947,1
11863,32948,1
11864,32949,1
11865,32951,1
11866,32953,1
11867,32954,0
11868,3296,1
11869,32962,0
11870,32963,0
11871,32964,0
11872,32967,0
11873,32969,0
11874,3297,1
11875,32970,0
11876,32971,0
11877,32972,0
11878,32973,0
11879,32979,0
11880,3299,1
11881,3300,1
11882,3301,1
11883,33016,0
11884,33017,0
11885,33018,0
11886,33019,0
11887,3302,1
11888,33020,0
11889,33022,0
11890,33023,0
11891,33024,0
11892,33025,0
11893,33027,0
11894,33028,0
11895,33029,0
11896,33030,0
11897,33032,0
11898,33033,0
11899,33035,0
11900,33036,0
11901,33038,0
11902,33039,0
11903,3304,1
11904,33040,0
11905,33044,0
11906,33045,0
11907,3305,1
11908,33051,0
11909,33052,0
11910,33053,0
11911,33054,0
11912,33055,0
11913,33056,0
11914,33057,0
11915,33058,0
11916,33059,0
11917,3306,1
11918,33060,0
11919,33061,0
11920,33063,0
11921,33064,0
11922,33065,0
11923,33066,0
11924,33068,3
11925,33069,0
11926,3307,1
11927,33070,0
11928,33071,0
11929,33072,0
11930,33074,0
11931,33075,0
11932,33076,0
11933,33077,0
11934,33078,0
11935,33079,0
11936,3308,1
11937,33082,0
11938,33083,0
11939,33084,0
11940,33085,0
11941,33086,1
11942,33087,1
11943,33088,1
11944,3309,1
11945,33090,1
11946,33091,1
11947,33092,1
11948,33093,1
11949,33095,1
11950,33096,1
11951,33098,1
11952,33099,1
11953,3310,1
11954,33101,1
11955,33102,1
11956,33103,1
11957,33105,1
11958,33108,1
11959,33109,1
11960,3311,1
11961,33111,1
11962,33112,1
11963,33113,1
11964,33114,1
11965,33115,1
11966,33116,1
11967,33117,1
11968,33118,1
11969,33119,1
11970,33121,1
11971,33123,1
11972,33124,1
11973,33125,1
11974,33126,1
11975,33128,1
11976,33129,1
11977,3313,0
11978,33130,1
11979,33131,1
11980,33132,1
11981,33134,1
11982,33135,1
11983,33136,1
11984,33137,1
11985,33138,0
11986,33139,0
11987,3314,0
11988,33140,0
11989,33141,0
11990,33142,0
11991,33144,3
11992,33146,3
11993,33148,3
11994,33149,3
11995,3315,0
11996,33151,0
11997,33152,0
11998,33153,0
11999,33155,0
12000,33162,0
12001,33163,0
12002,33165,0
12003,33166,0
12004,33167,0
12005,33168,0
12006,33169,0
12007,3317,0
12008,33170,0
12009,33171,0
12010,33173,0
12011,33174,0
12012,33175,0
12013,33178,0
12014,3318,0
12015,33181,0
12016,33183,0
12017,33184,0
12018,33185,0
12019,33186,0
12020,33188,0
12021,33190,0
12022,33191,0
12023,33192,0
12024,33193,0
12025,33194,0
12026,33196,0
12027,33197,0
12028,33198,0
12029,33200,0
12030,33205,0
12031,33206,0
12032,33207,0
12033,3321,0
12034,33210,0
12035,33212,0
12036,33213,0
12037,33215,0
12038,33219,0
12039,3322,0
12040,33221,0
12041,33222,0
12042,33224,0
12043,33228,2
12044,33229,2
12045,3323,0
12046,33230,2
12047,33232,0
12048,33233,0
12049,33234,0
12050,33235,0
12051,33236,0
12052,33237,0
12053,33238,0
12054,33239,0
12055,3324,0
12056,33240,0
12057,33241,0
12058,33242,0
12059,33244,0
12060,33245,0
12061,33247,0
12062,33248,0
12063,33249,0
12064,33251,1
12065,33252,0
12066,33253,0
12067,33254,0
12068,33255,0
12069,33256,0
12070,33257,0
12071,33260,0
12072,33263,0
12073,33264,3
12074,33266,0
12075,33267,3
12076,3327,0
12077,33270,3
12078,33271,3
12079,33272,3
12080,33274,3
12081,33277,3
12082,33278,3
12083,33280,3
12084,33283,3
12085,33287,0
12086,33289,0
12087,3329,0
12088,33290,0
12089,33292,0
12090,33293,0
12091,33295,0
12092,33296,0
12093,33298,0
12094,33302,0
12095,33303,0
12096,33304,0
12097,33305,0
12098,33306,3
12099,33307,3
12100,33309,3
12101,33310,0
12102,33311,0
12103,33312,0
12104,33314,0
12105,33315,0
12106,33316,0
12107,3332,0
12108,33322,0
12109,33326,0
12110,33328,0
12111,33329,0
12112,3333,2
12113,33331,0
12114,33335,1
12115,33336,1
12116,33337,1
12117,3334,2
12118,33340,1
12119,33341,1
12120,33342,1
12121,33344,1
12122,33349,1
12123,33350,1
12124,33353,1
12125,33355,1
12126,33356,1
12127,33358,1
12128,3336,0
12129,33360,1
12130,33361,1
12131,33367,2
12132,33369,2
12133,3337,0
12134,33370,2
12135,33373,2
12136,3338,0
12137,33387,2
12138,33393,2
12139,33394,2
12140,33399,2
12141,33400,2
12142,33403,2
12143,33404,2
12144,33406,2
12145,33407,2
12146,33413,2
12147,33414,2
12148,33415,2
12149,33419,2
12150,3342,0
12151,33422,2
12152,33424,2
12153,33426,2
12154,33427,2
12155,3343,0
12156,33430,2
12157,33431,2
12158,33432,2
12159,33435,2
12160,33436,2
12161,33437,2
12162,33438,2
12163,33439,2
12164,3344,0
12165,33440,2
12166,33441,2
12167,33442,2
12168,33444,2
12169,33450,2
12170,33453,2
12171,33454,2
12172,33455,2
12173,33456,2
12174,3346,0
12175,3347,0
12176,3348,0
12177,33487,0
12178,33489,0
12179,3349,0
12180,33490,0
12181,33492,0
12182,33493,0
12183,33494,3
12184,33495,3
12185,33497,3
12186,33498,3
12187,3350,0
12188,33506,3
12189,33507,3
12190,33508,3
12191,33509,3
12192,3351,0
12193,33510,1
12194,33511,1
12195,33512,1
12196,33515,1
12197,33516,1
12198,33517,1
12199,33518,1
12200,33519,1
12201,3352,0
12202,33520,1
12203,33521,1
12204,33522,1
12205,33523,1
12206,33524,1
12207,33525,1
12208,33526,1
12209,33527,1
12210,33528,1
12211,33529,1
12212,3353,0
12213,33530,1
12214,33531,1
12215,33532,1
12216,33534,1
12217,33535,1
12218,33536,1
12219,33537,1
12220,33538,3
12221,33539,0
12222,3354,0
12223,33540,0
12224,33541,0
12225,33542,0
12226,33543,0
12227,33544,0
12228,33548,0
12229,33549,0
12230,33551,0
12231,33552,0
12232,33553,0
12233,33554,0
12234,33555,0
12235,33556,0
12236,33557,0
12237,33558,0
12238,3356,0
12239,33560,0
12240,33561,0
12241,33562,0
12242,33564,0
12243,33565,0
12244,33566,0
12245,3357,0
12246,33570,0
12247,33571,0
12248,33574,0
12249,33578,0
12250,3358,0
12251,33580,0
12252,33582,0
12253,33583,0
12254,33585,0
12255,33586,0
12256,33587,0
12257,33589,0
12258,3359,0
12259,33590,0
12260,33593,0
12261,3360,0
12262,33601,0
12263,3361,0
12264,3362,0
12265,3363,0
12266,33630,2
12267,33633,2
12268,33634,2
12269,33635,2
12270,3364,0
12271,3365,0
12272,3366,1
12273,33685,1
12274,33689,1
12275,33690,1
12276,33691,1
12277,33692,1
12278,33693,1
12279,33694,1
12280,33695,1
12281,33698,1
12282,33699,1
12283,3370,1
12284,33700,1
12285,33701,1
12286,33702,1
12287,33704,1
12288,33705,1
12289,33706,1
12290,33707,1
12291,33708,1
12292,33709,1
12293,3371,1
12294,33710,1
12295,33717,3
12296,33718,3
12297,33719,3
12298,3372,1
12299,33720,3
12300,33721,3
12301,33723,2
12302,3373,1
12303,33734,2
12304,33735,2
12305,33736,3
12306,33737,2
12307,3374,1
12308,33740,0
12309,33741,0
12310,33742,0
12311,33743,0
12312,33744,0
12313,33745,0
12314,33747,0
12315,33748,0
12316,33749,0
12317,3375,1
12318,33750,0
12319,33751,0
12320,33752,0
12321,33753,0
12322,33756,0
12323,33757,0
12324,33758,0
12325,33759,0
12326,33761,0
12327,33763,1
12328,33766,1
12329,33767,1
12330,33768,1
12331,33769,1
12332,33770,1
12333,33771,2
12334,33773,2
12335,3378,1
12336,33787,0
12337,3381,2
12338,33815,3
12339,33817,3
12340,3382,2
12341,33821,1
12342,33822,1
12343,33823,1
12344,33824,1
12345,33825,1
12346,33826,1
12347,33827,1
12348,33828,1
12349,33829,1
12350,33830,1
12351,33831,1
12352,33833,1
12353,33834,1
12354,33835,1
12355,33836,1
12356,33837,1
12357,33838,1
12358,33839,1
12359,33841,1
12360,33843,1
12361,33844,1
12362,33847,1
12363,33848,1
12364,33849,1
12365,3385,2
12366,33850,1
12367,33852,1
12368,33855,1
12369,33857,1
12370,3386,2
12371,33867,4
12372,33868,4
12373,33869,4
12374,3387,2
12375,33871,4
12376,33872,4
12377,33874,4
12378,33875,4
12379,33876,4
12380,33877,4
12381,33879,4
12382,33881,4
12383,33882,4
12384,33883,4
12385,33885,4
12386,33886,4
12387,33888,4
12388,33889,4
12389,3389,2
12390,33890,4
12391,33894,4
12392,33895,4
12393,33896,4
12394,33898,4
12395,33899,4
12396,3390,2
12397,33904,4
12398,33905,4
12399,33907,4
12400,33908,4
12401,33909,4
12402,3391,2
12403,33910,4
12404,33911,4
12405,33913,4
12406,33914,4
12407,33915,4
12408,33916,4
12409,33917,4
12410,33921,4
12411,33922,4
12412,33923,4
12413,33924,4
12414,33926,4
12415,33927,4
12416,33928,4
12417,33929,4
12418,3393,2
12419,33930,4
12420,33932,4
12421,33934,0
12422,33935,0
12423,33936,0
12424,33937,0
12425,33939,0
12426,33942,0
12427,33943,0
12428,33944,0
12429,33945,0
12430,33947,0
12431,33948,0
12432,33949,0
12433,3395,2
12434,33950,0
12435,33951,0
12436,33952,0
12437,33953,0
12438,33954,0
12439,33955,0
12440,33956,0
12441,33957,3
12442,33959,3
12443,33961,3
12444,33962,0
12445,33963,0
12446,33964,0
12447,33965,0
12448,33966,0
12449,33967,0
12450,33968,0
12451,33971,0
12452,33972,0
12453,33974,0
12454,33975,0
12455,33977,0
12456,33978,3
12457,33979,3
12458,3398,2
12459,33980,3
12460,33981,3
12461,33982,3
12462,33984,3
12463,33985,3
12464,33993,0
12465,33994,0
12466,33995,0
12467,33996,0
12468,33998,3
12469,33999,0
12470,3400,2
12471,34000,0
12472,34002,0
12473,34004,0
12474,34005,0
12475,34007,0
12476,34008,0
12477,34009,0
12478,3401,2
12479,34010,0
12480,34011,0
12481,34012,0
12482,34013,0
12483,34014,0
12484,34017,0
12485,34018,0
12486,34019,0
12487,34022,0
12488,34023,0
12489,34024,0
12490,34025,0
12491,34028,0
12492,34029,0
12493,34030,0
12494,34031,0
12495,34033,0
12496,34034,0
12497,34036,0
12498,34037,0
12499,34038,0
12500,34039,0
12501,34040,0
12502,34041,0
12503,34042,0
12504,34043,0
12505,34044,0
12506,34045,0
12507,34046,0
12508,34048,0
12509,34049,0
12510,3405,2
12511,34050,0
12512,34051,0
12513,34053,3
12514,34054,3
12515,34056,3
12516,34057,3
12517,34059,3
12518,3406,2
12519,34060,3
12520,34067,0
12521,34068,1
12522,34069,1
12523,34070,1
12524,34071,1
12525,34072,1
12526,34073,1
12527,34074,1
12528,34075,1
12529,34076,1
12530,34077,1
12531,34078,1
12532,34079,1
12533,34080,1
12534,34081,1
12535,34084,1
12536,34087,1
12537,34088,1
12538,34089,1
12539,3409,0
12540,34090,1
12541,34091,0
12542,34094,0
12543,34096,0
12544,34098,0
12545,34099,0
12546,3410,0
12547,34100,0
12548,34102,0
12549,34103,0
12550,34104,0
12551,34105,3
12552,34106,0
12553,34107,0
12554,34108,0
12555,3411,0
12556,34110,0
12557,34111,0
12558,34112,0
12559,34117,3
12560,34118,3
12561,3412,0
12562,34121,2
12563,34122,2
12564,3413,0
12565,3414,0
12566,34146,0
12567,34147,3
12568,34148,3
12569,3415,0
12570,34152,0
12571,34157,0
12572,3416,0
12573,34161,0
12574,34162,0
12575,34163,0
12576,34164,0
12577,34165,0
12578,34166,0
12579,34170,0
12580,34171,0
12581,34172,0
12582,34173,0
12583,34174,0
12584,34175,0
12585,34176,0
12586,34177,0
12587,3418,0
12588,34180,0
12589,34181,0
12590,34182,0
12591,34183,0
12592,34184,0
12593,34185,0
12594,34186,0
12595,34187,0
12596,34188,0
12597,34189,0
12598,34191,0
12599,34195,0
12600,34197,0
12601,34198,0
12602,3420,0
12603,34202,3
12604,34204,3
12605,34207,0
12606,34208,0
12607,34209,0
12608,3421,0
12609,34210,0
12610,34211,0
12611,34212,0
12612,34213,0
12613,34215,0
12614,34216,0
12615,34218,0
12616,34219,0
12617,3422,0
12618,34220,0
12619,34222,0
12620,34226,0
12621,34227,0
12622,34228,0
12623,34229,0
12624,3423,0
12625,34230,0
12626,34231,0
12627,34232,0
12628,34233,0
12629,34234,0
12630,34235,0
12631,34237,0
12632,34238,0
12633,34239,0
12634,3424,0
12635,34241,0
12636,34242,0
12637,34244,0
12638,34245,0
12639,34248,0
12640,34249,3
12641,3425,0
12642,34250,3
12643,34251,3
12644,34252,3
12645,34253,3
12646,34255,3
12647,34257,3
12648,34258,3
12649,34259,3
12650,3426,0
12651,34261,0
12652,34262,0
12653,34263,0
12654,34264,0
12655,34265,0
12656,34266,0
12657,34267,0
12658,34269,0
12659,34272,0
12660,34274,0
12661,34275,0
12662,34276,0
12663,34277,0
12664,34278,0
12665,3428,0
12666,34280,0
12667,34281,0
12668,34282,0
12669,34283,0
12670,34284,0
12671,34287,0
12672,34288,0
12673,3429,0
12674,34291,0
12675,34293,0
12676,34294,0
12677,34295,0
12678,34298,0
12679,34299,0
12680,34300,0
12681,34301,0
12682,3431,0
12683,34314,0
12684,34315,0
12685,34316,0
12686,34317,0
12687,34319,0
12688,34320,0
12689,34322,0
12690,34323,0
12691,34324,0
12692,34326,0
12693,3433,0
12694,34330,0
12695,34331,0
12696,34332,0
12697,34333,0
12698,34335,0
12699,34336,0
12700,34337,0
12701,34338,0
12702,34339,0
12703,3434,0
12704,34341,0
12705,34342,0
12706,34343,0
12707,34344,0
12708,34349,0
12709,34350,0
12710,34351,0
12711,34353,0
12712,34354,0
12713,34355,0
12714,34356,0
12715,34357,0
12716,34358,0
12717,34359,0
12718,34360,0
12719,34361,0
12720,34362,0
12721,34363,0
12722,34364,0
12723,34365,0
12724,34366,0
12725,34368,0
12726,34369,0
12727,34371,0
12728,34372,0
12729,34375,0
12730,34376,0
12731,34377,0
12732,34378,0
12733,34381,0
12734,34382,0
12735,34385,0
12736,34386,0
12737,34387,0
12738,34388,0
12739,3439,0
12740,34391,0
12741,34392,0
12742,34394,0
12743,34395,0
12744,34398,0
12745,34399,0
12746,34400,0
12747,34401,0
12748,34402,0
12749,34403,0
12750,34404,0
12751,34405,0
12752,34406,0
12753,34408,0
12754,34410,0
12755,34411,0
12756,34412,0
12757,34413,0
12758,34415,0
12759,34417,0
12760,34419,0
12761,3442,0
12762,34420,0
12763,34422,0
12764,34425,0
12765,34426,0
12766,34427,0
12767,34428,0
12768,34429,0
12769,34432,0
12770,34433,0
12771,34434,0
12772,34435,0
12773,34436,0
12774,34439,0
12775,34440,0
12776,34441,0
12777,34442,0
12778,34443,0
12779,34444,0
12780,34446,0
12781,34447,0
12782,34449,1
12783,3445,0
12784,34450,1
12785,34451,1
12786,34453,1
12787,34454,1
12788,34455,1
12789,34457,1
12790,34458,1
12791,3446,0
12792,34460,2
12793,34461,2
12794,34463,2
12795,34465,2
12796,34466,2
12797,34467,2
12798,34468,2
12799,34469,2
12800,3447,0
12801,34470,2
12802,34479,0
12803,34480,0
12804,34482,0
12805,34484,0
12806,34493,3
12807,34494,3
12808,34495,3
12809,34496,0
12810,34498,0
12811,34503,3
12812,34504,3
12813,34507,1
12814,34508,1
12815,3451,0
12816,34518,1
12817,3452,1
12818,34529,1
12819,3453,1
12820,34531,1
12821,34532,1
12822,34533,1
12823,34534,1
12824,34535,1
12825,34536,1
12826,34537,1
12827,34538,1
12828,3454,1
12829,34540,1
12830,34541,1
12831,34542,1
12832,34543,1
12833,3455,1
12834,34550,2
12835,34551,2
12836,34552,2
12837,34554,2
12838,34555,2
12839,34557,2
12840,34558,2
12841,34559,2
12842,3456,1
12843,34561,2
12844,34562,2
12845,34563,1
12846,34568,0
12847,34571,0
12848,34573,0
12849,34574,0
12850,34575,0
12851,34576,0
12852,34577,0
12853,34579,0
12854,3458,1
12855,34580,0
12856,34583,0
12857,34587,0
12858,34589,0
12859,3459,1
12860,34590,0
12861,34597,0
12862,3460,1
12863,3461,1
12864,34619,4
12865,34622,4
12866,34624,4
12867,34625,4
12868,34626,4
12869,34628,1
12870,34629,1
12871,3463,1
12872,34630,1
12873,34632,1
12874,34633,1
12875,34634,1
12876,34635,1
12877,34636,1
12878,34637,1
12879,34638,1
12880,34644,1
12881,34646,1
12882,34647,1
12883,34648,1
12884,34649,1
12885,34650,1
12886,34651,1
12887,34652,1
12888,34655,1
12889,3467,1
12890,34682,0
12891,34683,0
12892,34689,0
12893,34693,3
12894,3470,2
12895,34710,0
12896,34721,3
12897,34727,1
12898,34731,2
12899,34732,1
12900,34733,1
12901,34734,1
12902,34735,1
12903,34736,1
12904,34737,1
12905,34742,1
12906,34743,1
12907,34744,1
12908,34745,1
12909,34746,1
12910,34747,1
12911,34748,1
12912,34752,1
12913,34753,1
12914,34754,1
12915,34756,1
12916,34757,1
12917,34759,2
12918,3476,0
12919,34760,2
12920,34761,2
12921,34762,2
12922,34763,2
12923,34764,2
12924,34765,2
12925,34766,2
12926,34767,2
12927,34769,2
12928,3477,0
12929,34771,2
12930,34772,2
12931,34773,2
12932,34774,2
12933,34775,2
12934,34776,2
12935,34777,2
12936,34779,2
12937,3478,0
12938,34788,1
12939,3479,0
12940,34790,1
12941,34812,1
12942,34815,1
12943,34817,1
12944,34818,1
12945,34819,1
12946,3482,3
12947,34822,1
12948,34823,1
12949,34825,1
12950,34826,1
12951,34828,1
12952,34829,1
12953,3483,3
12954,34830,1
12955,34831,1
12956,34832,1
12957,34833,1
12958,34834,1
12959,34836,1
12960,34838,1
12961,3484,3
12962,34840,1
12963,34841,1
12964,34842,1
12965,34846,1
12966,34847,1
12967,34848,1
12968,3485,0
12969,34850,1
12970,34851,1
12971,34852,1
12972,34854,1
12973,34855,1
12974,34857,1
12975,34859,1
12976,3486,0
12977,34860,1
12978,34861,1
12979,34862,1
12980,34863,1
12981,34864,2
12982,3487,1
12983,34872,2
12984,34873,2
12985,34874,2
12986,34877,2
12987,34878,2
12988,3488,1
12989,34881,2
12990,34883,2
12991,34887,2
12992,34888,2
12993,34889,2
12994,34890,2
12995,34891,2
12996,34892,2
12997,34898,2
12998,34900,0
12999,34902,0
13000,34903,0
13001,34904,0
13002,34905,0
13003,34908,0
13004,34909,0
13005,34910,0
13006,34912,0
13007,34913,0
13008,34915,0
13009,34917,0
13010,34918,0
13011,3492,1
13012,34921,0
13013,34922,0
13014,34924,0
13015,34926,0
13016,34927,0
13017,34928,0
13018,34929,0
13019,3493,1
13020,34931,0
13021,34932,0
13022,34933,0
13023,34934,0
13024,34936,0
13025,34937,0
13026,34939,0
13027,34941,0
13028,34943,0
13029,34946,0
13030,34947,0
13031,34948,0
13032,3496,1
13033,3497,1
13034,3498,1
13035,3500,1
13036,3501,1
13037,3502,0
13038,35033,3
13039,35034,3
13040,35035,3
13041,35036,3
13042,35038,0
13043,35039,0
13044,35040,0
13045,35041,0
13046,35042,0
13047,35043,0
13048,35048,0
13049,35049,3
13050,3505,1
13051,35050,0
13052,35051,0
13053,35052,0
13054,35055,1
13055,35056,1
13056,35058,1
13057,3506,1
13058,3507,3
13059,3511,3
13060,35142,2
13061,35143,2
13062,35145,2
13063,35146,2
13064,35147,2
13065,35149,2
13066,3515,0
13067,3516,0
13068,3517,0
13069,35172,2
13070,35173,2
13071,35174,2
13072,35176,2
13073,35177,2
13074,35180,2
13075,35181,2
13076,35182,2
13077,35183,2
13078,35184,2
13079,35185,2
13080,35186,2
13081,35187,2
13082,35189,2
13083,3519,0
13084,35191,2
13085,35192,2
13086,35193,2
13087,35194,2
13088,35195,2
13089,35197,2
13090,35198,2
13091,3520,0
13092,35200,2
13093,35201,2
13094,35202,2
13095,35203,2
13096,35204,2
13097,35205,2
13098,35207,2
13099,35208,2
13100,35209,2
13101,3521,0
13102,35210,2
13103,35211,2
13104,35212,2
13105,35214,2
13106,35215,2
13107,35216,2
13108,35219,1
13109,3522,0
13110,35223,1
13111,35229,1
13112,3523,0
13113,35231,1
13114,35233,1
13115,3524,0
13116,35259,0
13117,3526,0
13118,35260,0
13119,35261,0
13120,35262,0
13121,35263,0
13122,35265,0
13123,35266,0
13124,35267,0
13125,35269,0
13126,3527,0
13127,35271,0
13128,35272,0
13129,35277,0
13130,3528,0
13131,35282,4
13132,35288,4
13133,3529,0
13134,3530,0
13135,3531,0
13136,3533,0
13137,3534,0
13138,35341,1
13139,35350,1
13140,35358,1
13141,3536,0
13142,35360,1
13143,35362,1
13144,3537,0
13145,35378,1
13146,35381,1
13147,35382,1
13148,35383,1
13149,35384,1
13150,35386,1
13151,3539,0
13152,35392,1
13153,35395,1
13154,35397,1
13155,35407,1
13156,35409,1
13157,35410,1
13158,35411,1
13159,35412,1
13160,35416,1
13161,35418,1
13162,35419,1
13163,3542,3
13164,35420,1
13165,35421,1
13166,35424,1
13167,35425,1
13168,35427,1
13169,35428,1
13170,35429,1
13171,3543,0
13172,35430,1
13173,35438,0
13174,35439,0
13175,3544,0
13176,35440,0
13177,35441,0
13178,35442,0
13179,35445,0
13180,35446,0
13181,35447,0
13182,35448,0
13183,35449,0
13184,3545,1
13185,35450,0
13186,35452,0
13187,35453,0
13188,35456,0
13189,35458,0
13190,35459,0
13191,3546,1
13192,35460,0
13193,35461,0
13194,35462,1
13195,35463,1
13196,35465,1
13197,35466,1
13198,35467,1
13199,35468,1
13200,35469,1
13201,35471,1
13202,35473,1
13203,35474,1
13204,35476,1
13205,35477,1
13206,35478,1
13207,35479,1
13208,35481,1
13209,35482,1
13210,35484,1
13211,35486,1
13212,35488,1
13213,35489,1
13214,3549,1
13215,35490,1
13216,35491,1
13217,35492,1
13218,35493,1
13219,3551,1
13220,3552,1
13221,3553,1
13222,35531,1
13223,35532,1
13224,35533,1
13225,35534,1
13226,3554,1
13227,3556,1
13228,35565,1
13229,35566,1
13230,3557,1
13231,35570,1
13232,35571,1
13233,3558,1
13234,3559,1
13235,3563,1
13236,3564,1
13237,35641,1
13238,3565,1
13239,35650,1
13240,35651,1
13241,35652,1
13242,35653,1
13243,35654,1
13244,35655,1
13245,35658,1
13246,35659,1
13247,3566,1
13248,35660,1
13249,3567,1
13250,35670,1
13251,35671,1
13252,35673,1
13253,35674,1
13254,35675,1
13255,35676,1
13256,35677,1
13257,35678,1
13258,35679,1
13259,35680,1
13260,35681,1
13261,35682,1
13262,35683,1
13263,35685,1
13264,35687,1
13265,35688,1
13266,35689,1
13267,35691,1
13268,35694,1
13269,35695,1
13270,35696,1
13271,35697,1
13272,35698,1
13273,35700,1
13274,35701,1
13275,35704,1
13276,35705,1
13277,35706,1
13278,35707,1
13279,35709,1
13280,3571,0
13281,35710,1
13282,35711,1
13283,35716,1
13284,3572,0
13285,35725,1
13286,3573,0
13287,3574,1
13288,3575,1
13289,35755,1
13290,3576,1
13291,35777,1
13292,35782,1
13293,35784,1
13294,35785,1
13295,35786,1
13296,35788,1
13297,3579,1
13298,35792,1
13299,35793,1
13300,35794,1
13301,35796,1
13302,35797,1
13303,35798,1
13304,35799,1
13305,3580,1
13306,35800,1
13307,35801,1
13308,35802,1
13309,35803,1
13310,35806,1
13311,35807,1
13312,35808,1
13313,35810,1
13314,35811,1
13315,35813,1
13316,35814,1
13317,35815,1
13318,35816,1
13319,35817,1
13320,35818,1
13321,35819,1
13322,35820,1
13323,35821,1
13324,35827,1
13325,3584,0
13326,35845,1
13327,35846,1
13328,35848,1
13329,3587,1
13330,35874,0
13331,35876,0
13332,35877,0
13333,35878,0
